h;PEL_subproblem_main;mHydr_direct_subproblem_main;mHydr_sell_subproblem_main;mHST_in_subproblem_main;mHST_out_subproblem_main;mHST_subproblem_main;EBESS_subproblem_main;PBESSc_subproblem_main;PBESSd_subproblem_main;Ppurch_subproblem_main;Psell_subproblem_main;PPV_subproblem_main;PWT_subproblem_main ;Balance P ;Balance H2
8189;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;29.0883;0;1151.1704;0;0
8190;1112.1637;19860.0667;20000;0;139.9333;685.2406;0;0;0;15.104;0;25.4633;1071.5964;0;5.97E-13
8191;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;123.3539;220.4379;1024.9981;0;0
8192;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;176.7632;273.7641;1025.0812;0;0
8193;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;235.6465;336.3701;1021.3585;0;0
8194;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;161.5151;357.0039;926.5933;0;0
8195;1120;20000;20000;0;0;829.5018;0;0;0;24.03;0;345.6036;750.3664;0;0
8196;1120;20000;20000;0;0;829.5018;0;0;0;128.5209;0;360.8389;630.6402;0;0
8197;1120;20000;20000;0;0;829.5018;0;0;0;213.9826;0;360.6668;545.3505;-1.00E-04;0
8198;1120;20000;20000;0;0;829.5018;0;0;0;264.1077;0;358.7652;497.1271;0;0
8199;1120;20000;20000;0;0;829.5018;0;0;0;249.7222;0;341.3601;528.9178;1.00E-04;0
8200;1120;20000;20000;0;0;829.5018;0;0;0;243.4134;0;284.2857;592.3009;0;0
8201;1120;20000;20000;0;0;829.5018;0;0;0;245.8411;0;194.7151;679.4437;-1.00E-04;0
8202;1120;20000;20000;0;0;829.5018;0;0;0;224.8258;0;25.1416;870.0325;-1.00E-04;0
8203;1102.7319;19691.641;20000;0;308.359;511.606;0;0;0;98.7403;0;0;1003.9916;0;0
8204;1122.0821;20000;20000;37.1807;0;547.6713;0;0;0;0;44.8976;0;1166.9797;0;0
8205;1122.0821;20000;20000;37.1807;0;583.7365;0;0;0;0;205.8708;0;1327.9529;0;0
8206;1122.0821;20000;20000;37.1807;0;619.8018;0;0;0;0;181.0117;0;1303.0939;1.00E-04;0
8207;1122.0821;20000;20000;37.1807;0;655.8671;0;0;0;0;115.4888;0;1237.571;1.00E-04;0
8208;1122.0821;20000;20000;37.1807;0;691.9324;0;0;0;0;92.2382;0;1214.3203;0;0
8209;1122.0821;20000;20000;37.1807;0;727.9977;0;0;0;0;122.2075;0;1244.2896;0;0
8210;1122.0821;20000;20000;37.1807;0;764.063;0;0;0;0;35.788;0;1157.8701;0;0
8211;1107.8821;19783.6089;20000;0;216.3911;540.9794;0;0;0;0;0;0;1107.8821;0;7.39E-13
8212;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;70.1105;0;1192.1926;0;0
8213;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;109.4399;0;1231.522;0;0
8214;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;49.3776;23.2853;1148.1745;1.00E-04;0
8215;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;184.1022;197.6523;1108.5321;1.00E-04;0
8216;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;197.2377;242.8766;1076.4433;1.00E-04;0
8217;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;244.5095;295.0818;1071.5098;0;0
8218;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;174.7325;333.9618;962.8528;0;0
8219;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;26.6073;335.4932;813.1962;0;0
8220;1120;20000;20000;0;0;829.5018;0;0;0;37.0776;0;351.9393;730.9831;0;0
8221;1120;20000;20000;0;0;829.5018;0;0;0;129.74;0;339.1425;651.1174;-1.00E-04;0
8222;1120;20000;20000;0;0;829.5018;0;0;0;197.0079;0;353.8043;569.1878;0;0
8223;1120;20000;20000;0;0;829.5018;0;0;0;174.4302;0;320.4395;625.1304;1.00E-04;0
8224;1120;20000;20000;0;0;829.5018;0;0;0;128.7744;0;280.0157;711.2099;0;0
8225;1120;20000;20000;0;0;829.5018;0;0;0;69.8567;0;185.9397;864.2036;0;0
8226;1084.7368;19370.2999;20000;0;629.7001;180.3265;0;0;0;6.1099;0;25.7284;1052.8985;0;-1.82E-12
8227;1122.0821;20000;20000;37.1807;0;216.3918;0;0;0;0;1.2685;0;1123.3506;0;0
8228;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;112.6147;0;1234.6968;0;0
8229;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;235.8374;0;1357.9195;0;0
8230;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;281.1675;0;1403.2497;1.00E-04;0
8231;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;288.2037;0;1410.2858;0;0
8232;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;247.72;0;1369.8022;1.00E-04;0
8233;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;256.6325;0;1378.7147;1.00E-04;0
8234;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;211.711;0;1333.7931;0;0
8235;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;170.3103;0;1292.3924;0;0
8236;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;185.2532;0;1307.3353;0;0
8237;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;203.1066;0;1325.1887;0;0
8238;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;179.1771;23.6764;1277.5829;0.0001;0
8239;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;317.5447;206.2661;1233.3608;1.00E-04;0
8240;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;346.1955;252.3969;1215.8807;0;0
8241;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;388.0922;310.6438;1199.5305;0;0
8242;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;353.8232;348.3352;1127.5701;0;0
8243;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;181.013;334.547;968.5482;1.00E-04;0
8244;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;58.8798;345.7649;835.197;0;0
8245;1120;20000;20000;0;0;829.5018;0;0;0;37.6485;0;344.5216;737.8299;0;0
8246;1120;20000;20000;0;0;829.5018;0;0;0;100.8049;0;333.2979;685.8972;0;0
8247;1120;20000;20000;0;0;829.5018;0;0;0;63.3111;0;315.5532;741.1357;0;0
8248;1118.0409;19965.0167;20000;0;34.9833;793.4365;0;0;0;40.5897;0;300.9644;776.4869;1.00E-04;-1.28E-13
8249;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;7.2178;220.2075;909.0923;-1.00E-04;0
8250;1093.425;19525.4466;20000;0;474.5534;340.2715;0;0;0;6.2377;0;33.3083;1053.8789;-0.0001;6.82E-13
8251;1115.2299;19914.82;20000;0;85.18;252.4571;0;0;0;0;0;0;1115.2299;0;2.84E-13
8252;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;58.4525;0;1180.5346;0;0
8253;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;197.0864;0;1319.1686;1.00E-04;0
8254;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;255.0971;0;1377.1792;0;0
8255;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;281.7552;0;1403.8373;0;0
8256;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;251.2301;0;1373.3122;0;0
8257;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;235.1819;0;1357.2641;1.00E-04;0
8258;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;170.6276;0;1292.7097;0;0
8259;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;152.0361;0;1274.1182;0;0
8260;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;178.0762;0;1300.1583;0;0
8261;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;178.0343;0;1300.1164;0;0
8262;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;125.6746;22.1052;1225.6516;1.00E-04;0
8263;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;278.8081;210.3918;1190.4984;0;0
8264;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;270.5915;249.8229;1142.8507;0;0
8265;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;319.4489;305.6644;1135.8666;0;0
8266;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;247.0107;326.2212;1042.8717;1.00E-04;0
8267;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;86.4322;324.5056;884.0087;0;0
8268;1120;20000;20000;0;0;829.5018;0;0;0;11.491;0;338.2784;770.2306;0;0
8269;1120;20000;20000;0;0;829.5018;0;0;0;89.0801;0;359.3038;671.6161;0;0
8270;1120;20000;20000;0;0;829.5018;0;0;0;182.4221;0;356.8018;580.7762;1.00E-04;0
8271;1120;20000;20000;0;0;829.5018;0;0;0;160.8871;0;359.2536;599.8594;1.00E-04;0
8272;1120;20000;20000;0;0;829.5018;0;0;0;178.4593;0;303.0758;638.4649;0;0
8273;1120;20000;20000;0;0;829.5018;0;0;0;111.7296;0;229.4562;778.8141;-1.00E-04;0
8274;1086.6959;19405.2833;20000;0;594.7167;216.3918;0;0;0;62.8286;0;35.8345;988.0328;0;9.09E-13
8275;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;10.3127;0;1132.3948;0;0
8276;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;84.4166;0;1206.4987;0;0
8277;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;179.7457;0;1301.8278;0;0
8278;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;202.9374;0;1325.0195;0;0
8279;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;191.3003;0;1313.3825;1.00E-04;0
8280;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;159.4076;0;1281.4897;0;0
8281;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;164.1186;0;1286.2007;0;0
8282;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;96.7702;0;1218.8523;0;0
8283;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;82.8995;0;1204.9816;0;0
8284;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;126.362;0;1248.4441;0;0
8285;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;108.6601;0;1230.7422;0;0
8286;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;82.6775;23.6587;1181.1009;0;0
8287;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;258.2213;220.7385;1159.5649;0;0
8288;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;319.0898;271.076;1170.096;1.00E-04;0
8289;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;324.9614;325.3282;1121.7153;0;0
8290;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;239.7367;352.416;1009.4028;0;0
8291;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;53.5912;350.5266;825.1468;1.00E-04;0
8292;1120;20000;20000;0;0;829.5018;0;0;0;71.1803;0;364.6262;684.1935;0;0
8293;1120;20000;20000;0;0;829.5018;0;0;0;169.6416;0;378.0166;572.3418;0;0
8294;1120;20000;20000;0;0;829.5018;0;0;0;253.0748;0;355.8939;511.0312;-1.00E-04;0
8295;1120;20000;20000;0;0;829.5018;0;0;0;244.4132;0;341.568;534.0188;0;0
8296;1120;20000;20000;0;0;829.5018;0;0;0;178.5392;0;300.526;640.9349;1.00E-04;0
8297;1105.2252;19736.1647;20000;0;263.8353;557.5067;0;0;0;78.0259;0;216.5892;810.6101;0;-1.19E-12
8298;1101.4706;19669.1186;20000;0;330.8814;216.3918;0;0;0;0;0;35.1814;1066.2893;1.00E-04;-1.59E-12
8299;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;10.0266;0;1132.1087;0;0
8300;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;96.6074;0;1218.6895;0;0
8301;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;205.5819;0;1327.664;0;0
8302;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;215.8448;0;1337.927;1.00E-04;0
8303;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;210.5487;0;1332.6308;0;0
8304;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;179.0842;0;1301.1664;1.00E-04;0
8305;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;189.7868;0;1311.869;1.00E-04;0
8306;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;137.7082;0;1259.7904;1.00E-04;0
8307;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;128.3017;0;1250.3838;0;0
8308;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;151.6742;0;1273.7563;0;0
8309;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;156.5784;0;1278.6606;1.00E-04;0
8310;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;99.7234;22.7231;1199.0824;0;0
8311;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;234.582;204.416;1152.2481;0;0
8312;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;331.115;254.2345;1198.9627;1.00E-04;0
8313;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;326.8504;300.448;1148.4846;1.00E-04;0
8314;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;229.0828;327.4411;1023.7237;-1.00E-04;0
8315;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;63.4194;331.8065;853.6951;1.00E-04;0
8316;1120;20000;20000;0;0;829.5018;0;0;0;43.8602;0;344.4609;731.6789;0;0
8317;1120;20000;20000;0;0;829.5018;0;0;0;138.5691;0;359.2233;622.2076;0;0
8318;1120;20000;20000;0;0;829.5018;0;0;0;199.8466;0;359.2486;560.9048;0;0
8319;1120;20000;20000;0;0;829.5018;0;0;0;177.1704;0;333.5686;609.261;0;0
8320;1120;20000;20000;0;0;829.5018;0;0;0;116.7903;0;304.8937;698.316;0;0
8321;1120;20000;20000;0;0;829.5018;0;0;0;58.9988;0;219.0292;841.972;0;0
8322;1084.7368;19370.2999;20000;0;629.7001;180.3265;0;0;0;20.1965;0;37.8267;1026.7136;0;-1.82E-12
8323;1122.0821;20000;20000;37.1807;0;216.3918;0;0;0;0;5.9016;0;1127.9837;0;0
8324;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;95.0062;0;1217.0883;0;0
8325;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;205.5228;0;1327.605;1.00E-04;0
8326;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;222.7135;0;1344.7956;0;0
8327;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;211.6981;0;1333.7802;0;0
8328;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;161.465;0;1283.5471;0;0
8329;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;161.3649;0;1283.447;0;0
8330;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;75.9694;0;1198.0515;0;0
8331;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;63.6928;0;1185.775;1.00E-04;0
8332;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;95.014;0;1217.0961;0;0
8333;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;124.7367;0;1246.8188;0;0
8334;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;126.0645;22.1222;1226.0244;0;0
8335;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;294.4061;214.4153;1202.0729;0;0
8336;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;347.4846;267.9427;1201.6241;1.00E-04;0
8337;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;355.2479;315.1664;1162.1637;1.00E-04;0
8338;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;279.0059;335.736;1065.352;0;0
8339;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;116.762;344.1909;894.6532;0;0
8340;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;1.9828;357.8056;766.2592;-1.00E-04;0
8341;1120;20000;20000;0;0;829.5018;0;0;0;92.9818;0;359.4245;667.5938;1.00E-04;0
8342;1120;20000;20000;0;0;829.5018;0;0;0;127.554;0;364.344;628.1019;-1.00E-04;0
8343;1120;20000;20000;0;0;829.5018;0;0;0;74.0692;0;353.1701;692.7607;0;0
8344;1080.8187;19300.3333;20000;0;699.6667;108.1959;0;0;0;7.2182;0;307.4355;766.165;0;1.59E-12
8345;1122.0821;20000;20000;37.1807;0;144.2612;0;0;0;0;47.4111;226.8988;942.5944;0;0
8346;1122.0821;20000;20000;37.1807;0;180.3265;0;0;0;0;52.7101;39.1952;1135.597;0;0
8347;1122.0821;20000;20000;37.1807;0;216.3918;0;0;0;0;81.476;0;1203.5581;0;0
8348;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;179.8322;0;1301.9143;0;0
8349;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;279.5655;0;1401.6476;0;0
8350;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;287.6273;0;1409.7095;1.00E-04;0
8351;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;267.2096;0;1389.2917;0;0
8352;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;216.0334;0;1338.1155;0;0
8353;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;204.923;0;1327.0051;0;0
8354;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;146.9123;0;1268.9944;0;0
8355;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;133.4798;0;1255.5619;0;0
8356;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;180.1832;0;1302.2653;0;0
8357;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;192.9514;0;1315.0335;0;0
8358;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;151.9445;21.0836;1252.943;0;0
8359;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;288.1299;208.4206;1201.7914;0;0
8360;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;338.906;265.7964;1195.1917;0;0
8361;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;332.6975;310.2672;1144.5124;0;0
8362;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;268.7677;335.4571;1055.3928;0.0001;0
8363;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;117.363;342.0817;897.3635;1.00E-04;0
8364;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;26.6017;361.0493;787.6345;0;0
8365;1120;20000;20000;0;0;829.5018;0;0;0;62.4637;0;360.5604;696.9759;0;0
8366;1120;20000;20000;0;0;829.5018;0;0;0;120.9266;0;362.0537;637.0197;0;0
8367;1120;20000;20000;0;0;829.5018;0;0;0;76.0522;0;353.0675;690.8803;0;0
8368;1110.6614;19833.2395;20000;0;166.7605;657.5838;0;0;0;51.8284;0;325.9555;732.8775;0;3.13E-13
8369;1114.9852;19910.4497;20000;0;89.5503;565.2639;0;0;0;0;0;245.1205;869.8647;0;-1.02E-12
8370;1099.0902;19626.6107;20000;0;373.3893;180.3265;0;0;0;0;0;41.1478;1057.9424;0;-1.08E-12
8371;1122.0821;20000;20000;37.1807;0;216.3918;0;0;0;0;8.8616;0;1130.9437;0;0
8372;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;107.8128;0;1229.8949;0;0
8373;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;219.1647;0;1341.2468;0;0
8374;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;249.8565;0;1371.9386;0;0
8375;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;262.0156;0;1384.0977;0;0
8376;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;238.6832;0;1360.7653;0;0
8377;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;228.5696;0;1350.6517;0;0
8378;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;163.1233;0;1285.2054;0;0
8379;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;147.0174;0;1269.0995;0;0
8380;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;171.419;0;1293.5011;0;0
8381;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;181.7962;0;1303.8784;1.00E-04;0
8382;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;148.0097;19.55;1250.5418;0;0
8383;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;293.7551;208.6744;1207.1629;1.00E-04;0
8384;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;300.5075;253.8308;1168.7589;1.00E-04;0
8385;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;292.0942;303.1714;1111.0049;0;0
8386;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;242.1638;340.1053;1024.1406;0;0
8387;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;140.4727;336.0099;926.5449;0;0
8388;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;50.829;342.3423;830.5688;0;0
8389;1120;20000;20000;0;0;829.5018;0;0;0;20.3515;0;336.9987;762.6498;0;0
8390;1120;20000;20000;0;0;829.5018;0;0;0;86.884;0;334.5158;698.6002;0;0
8391;1120;20000;20000;0;0;829.5018;0;0;0;82.2951;0;316.7152;720.9897;0;0
8392;1120;20000;20000;0;0;829.5018;0;0;0;45.9065;0;285.9513;788.1421;-1.00E-04;0
8393;1116.4793;19937.1303;20000;0;62.8697;764.6876;0;0;0;19.262;0;214.4278;882.7895;0;-7.18E-13
8394;1088.2575;19433.1697;20000;0;566.8303;180.3265;0;0;0;0;0;37.6916;1050.5659;0;1.48E-12
8395;1122.0821;20000;20000;37.1807;0;216.3918;0;0;0;0;16.0232;0;1138.1053;0;0
8396;1122.0821;20000;20000;37.1807;0;252.4571;0;0;0;0;100.9512;0;1223.0333;0;0
8397;1122.0821;20000;20000;37.1807;0;288.5224;0;0;0;0;181.354;0;1303.4362;1.00E-04;0
8398;1122.0821;20000;20000;37.1807;0;324.5877;0;0;0;0;213.1997;0;1335.2818;0;0
8399;1122.0821;20000;20000;37.1807;0;360.653;0;0;0;0;222.4228;0;1344.505;1.00E-04;0
8400;1122.0821;20000;20000;37.1807;0;396.7183;0;0;0;0;187.8078;0;1309.8899;0;0
8401;1122.0821;20000;20000;37.1807;0;432.7835;0;0;0;0;193.5323;0;1315.6144;0;0
8402;1122.0821;20000;20000;37.1807;0;468.8488;0;0;0;0;144.2203;0;1266.3024;0;0
8403;1122.0821;20000;20000;37.1807;0;504.9141;0;0;0;0;112.6398;0;1234.722;1.00E-04;0
8404;1122.0821;20000;20000;37.1807;0;540.9794;0;0;0;0;129.0447;0;1251.1268;0;0
8405;1122.0821;20000;20000;37.1807;0;577.0447;0;0;0;0;123.066;0;1245.1481;0;0
8406;1122.0821;20000;20000;37.1807;0;613.11;0;0;0;0;102.36;15.5487;1208.8934;0;0
8407;1122.0821;20000;20000;37.1807;0;649.1753;0;0;0;0;260.403;179.431;1203.0541;0;0
8408;1122.0821;20000;20000;37.1807;0;685.2406;0;0;0;0;317.3442;234.8479;1204.5783;-0.0001;0
8409;1122.0821;20000;20000;37.1807;0;721.3059;0;0;0;0;350.8399;297.6712;1175.2508;0;0
8410;1122.0821;20000;20000;37.1807;0;757.3712;0;0;0;0;281.1604;327.3938;1075.8487;0;0
8411;1122.0821;20000;20000;37.1807;0;793.4365;0;0;0;0;121.8415;329.7547;914.1689;0;0
8412;1122.0821;20000;20000;37.1807;0;829.5018;0;0;0;0;37.889;337.0386;822.9326;1.00E-04;0
8413;1120;20000;20000;0;0;829.5018;0;0;0;49.9906;0;337.0679;732.9415;0;0
8414;1120;20000;20000;0;0;829.5018;0;0;0;108.4632;0;335.8937;675.6432;1.00E-04;0
8415;1120;20000;20000;0;0;829.5018;0;0;0;91.9108;0;319.2229;708.8663;0;0
8416;1120;20000;20000;0;0;829.5018;0;0;0;89.5721;0;279.1296;751.2983;0;0
8417;1116.7746;19942.4028;20000;0;57.5972;770.1232;0;0;0;36.9655;0;200.344;879.4651;0;1.56E-13
8418;1078.1669;19252.9805;20000;0;747.0195;0;0;0;0;0;0;31.7005;1046.4664;0;-1.48E-12
8419;1120;20000;20000;0;0;0;0;0;0;0;26.2536;0;1146.2536;0;0
8420;1120;20000;20000;0;0;0;0;0;0;0;124.9979;0;1244.9979;0;0
8421;1120;20000;20000;0;0;0;0;0;0;0;263.3442;0;1383.3442;0;0
8422;1120;20000;20000;0;0;0;0;0;0;0;308.6015;0;1428.6015;0;0
8423;1120;20000;20000;0;0;0;0;0;0;0;310.285;0;1430.285;0;0
8424;1120;20000;20000;0;0;0;0;0;0;0;271.7269;0;1391.7269;0;0
8425;1121.9707;20000;20000;35.1918;0;34.136;0;0;0;0;260.5954;0;1382.5662;1.00E-04;0
8426;1122.0821;20000;20000;37.1807;0;70.2013;0;0;0;0;217.7948;0;1339.8769;0;0
8427;1122.0821;20000;20000;37.1807;0;106.2666;0;0;0;0;210.328;0;1332.4101;0;0
8428;1122.0821;20000;20000;37.1807;0;142.3319;0;0;0;0;236.1343;0;1358.2164;0;0
8429;1122.0821;20000;20000;37.1807;0;178.3972;0;0;0;0;232.9843;0;1355.0665;1.00E-04;0
8430;1122.0821;20000;20000;37.1807;0;214.4625;0;0;0;0;184.0967;13.7683;1292.4105;0;0
8431;1122.0821;20000;20000;37.1807;0;250.5278;0;0;0;0;296.0042;169.1742;1248.912;-0.0001;0
8432;1122.0821;20000;20000;37.1807;0;286.5931;0;0;0;0;325.2121;217.6618;1229.6324;0;0
8433;1122.0821;20000;20000;37.1807;0;322.6584;0;0;0;0;343.2025;279.2886;1185.996;0;0
8434;1122.0821;20000;20000;37.1807;0;358.7237;0;0;0;0;288.1236;307.7016;1102.5041;0;0
8435;1122.0821;20000;20000;37.1807;0;394.789;0;0;0;0;157.5011;314.9135;964.6697;0;0
8436;1122.0821;20000;20000;37.1807;0;430.8543;0;0;0;0;95.6197;338.9908;878.711;0;0
8437;1122.0821;20000;20000;37.1807;0;466.9196;0;0;0;0;45.5368;355.5462;812.0727;0;0
8438;1094.6369;19547.088;20000;0;452.912;0;0;0;0;0;0;351.0924;743.5445;0;0
8439;1120;20000;20000;0;0;0;0;0;0;0;31.0131;334.2225;816.7906;0;0
8440;1120;20000;20000;0;0;0;0;0;0;0;47.0059;297.3861;869.6198;0;0
8441;1120;20000;20000;0;0;0;0;0;0;0;117.813;210.4054;1027.4076;0;0
8442;1120;20000;20000;0;0;0;0;0;0;0;38.995;36.4352;1122.5599;1.00E-04;0
8443;1120;20000;20000;0;0;0;0;0;0;0;42.1424;0;1162.1424;0;0
8444;1120;20000;20000;0;0;0;0;0;0;0;148.4667;0;1268.4667;0;0
8445;1120;20000;20000;0;0;0;0;0;0;0;270.4345;0;1390.4345;0;0
8446;1120;20000;20000;0;0;0;0;0;0;0;296.383;0;1416.383;0;0
8447;1120;20000;20000;0;0;0;0;0;0;0;301.106;0;1421.106;0;0
8448;1120;20000;20000;0;0;0;0;0;0;0;270.4335;0;1390.4335;0;0
